gvkey,fyear,datadate,at,emp,revt,nicon,conm,gind,gsector
100155,2017,2018-03-31,7592413.0000,93.5570,5668663.0000,195061.04400,NIPPON STEEL CORP,151040,15
100155,2018,2019-03-31,8049528.0000,105.7960,6177947.0000,251166.32000,NIPPON STEEL CORP,151040,15
100155,2019,2020-03-31,7444965.0000,106.5990,5921525.0000,-431508.42800,NIPPON STEEL CORP,151040,15
100155,2020,2021-03-31,7573946.0000,106.2260,4829272.0000,-32428.65100,NIPPON STEEL CORP,151040,15
100155,2021,2022-03-31,8752346.0000,106.5280,6808890.0000,637317.17700,NIPPON STEEL CORP,151040,15
100155,2022,2023-03-31,9567099.0000,106.0680,7975586.0000,694013.90700,NIPPON STEEL CORP,151040,15
100155,2023,2024-03-31,10714627.0000,113.6390,8868097.0000,549364.00800,NIPPON STEEL CORP,151040,15
100158,2014,2015-03-31,7423404.0000,26.4150,10882460.0000,-277215.98300,ENEOS HOLDINGS INC,101020,10
100158,2015,2016-03-31,6724622.0000,26.3390,8737818.0000,-278501.32800,ENEOS HOLDINGS INC,101020,10
100158,2016,2017-03-31,6658627.0000,,8136008.0000,160070.10300,ENEOS HOLDINGS INC,101020,10
100158,2017,2018-03-31,8457555.0000,39.7840,10301072.0000,361908.62100,ENEOS HOLDINGS INC,101020,10
100158,2018,2019-03-31,8477811.0000,40.6950,11129630.0000,322324.71500,ENEOS HOLDINGS INC,101020,10
100158,2019,2020-03-31,8011292.0000,40.9830,10011774.0000,-187935.06600,ENEOS HOLDINGS INC,101020,10
100158,2020,2021-03-31,8058818.0000,40.7530,7658011.0000,114006.99700,ENEOS HOLDINGS INC,101020,10
100158,2021,2022-03-31,9648219.0000,41.8520,10921759.0000,537120.02800,ENEOS HOLDINGS INC,101020,10
100158,2022,2023-03-31,9954517.0000,44.6170,15016554.0000,143756.14100,ENEOS HOLDINGS INC,101020,10
100158,2023,2024-03-31,10136545.0000,43.6830,13856662.0000,288113.77800,ENEOS HOLDINGS INC,101020,10
100302,2014,2015-03-31,7743378.0000,33.5390,3406030.0000,-148378.15300,KANSAI ELECTRIC POWER CO,551010,55
100302,2015,2016-03-31,7412472.0000,33.0890,3245906.0000,140801.55200,KANSAI ELECTRIC POWER CO,551010,55
100302,2016,2017-03-31,6853182.0000,32.6660,3011337.0000,140786.72600,KANSAI ELECTRIC POWER CO,551010,55
100302,2017,2018-03-31,6985088.0000,32.5270,3133632.0000,151884.48700,KANSAI ELECTRIC POWER CO,551010,55
100302,2018,2019-03-31,7257363.0000,32.5970,3307661.0000,115076.18200,KANSAI ELECTRIC POWER CO,551010,55
100302,2019,2020-03-31,7612729.0000,31.8500,3184259.0000,129999.79400,KANSAI ELECTRIC POWER CO,551010,55
100302,2020,2021-03-31,8075755.0000,31.9330,3092398.0000,108979.79100,KANSAI ELECTRIC POWER CO,551010,55
100302,2021,2022-03-31,8656430.0000,31.9630,2851894.0000,85836.31600,KANSAI ELECTRIC POWER CO,551010,55
100302,2022,2023-03-31,8774425.0000,31.6280,3951884.0000,17680.45000,KANSAI ELECTRIC POWER CO,551010,55
100302,2023,2024-03-31,9032917.0000,31.4370,4059378.0000,441871.87400,KANSAI ELECTRIC POWER CO,551010,55
100346,2015,2015-12-31,45095.0000,380.9200,76393.0000,976.00000,CARREFOUR SA,301010,30
100346,2016,2016-12-31,48845.0000,384.1510,76054.0000,786.00000,CARREFOUR SA,301010,30
100346,2017,2017-12-31,47813.0000,378.9230,78253.0000,-532.00000,CARREFOUR SA,301010,30
100346,2018,2018-12-31,47378.0000,363.8620,75260.0000,-260.00000,CARREFOUR SA,301010,30
100346,2019,2019-12-31,50802.0000,321.3830,71651.0000,32.00000,CARREFOUR SA,301010,30
100346,2020,2020-12-31,47588.0000,215.8340,69967.0000,663.00000,CARREFOUR SA,301010,30
100346,2021,2021-12-31,47668.0000,319.5650,72105.0000,1030.00000,CARREFOUR SA,301010,30
100346,2022,2022-12-31,56551.0000,346.6660,80543.0000,1369.00000,CARREFOUR SA,301010,30
100346,2023,2023-12-31,56171.0000,305.3090,82277.0000,930.00000,CARREFOUR SA,301010,30
100369,2015,2015-12-31,3795846.0000,144.3030,3790251.0000,284295.22000,BRIDGESTONE CORP,251010,25
100369,2016,2016-12-31,3720236.0000,143.6160,3337017.0000,265549.69000,BRIDGESTONE CORP,251010,25
100369,2017,2017-12-31,3959038.0000,142.6690,3643427.0000,288272.62900,BRIDGESTONE CORP,251010,25
100369,2018,2018-12-31,3863699.0000,143.5090,3650111.0000,291645.29200,BRIDGESTONE CORP,251010,25
100369,2019,2019-12-31,3946505.0000,143.5890,3525600.0000,292599.05200,BRIDGESTONE CORP,251010,25
100369,2020,2020-12-31,4189327.0000,138.0360,2994524.0000,-23298.93400,BRIDGESTONE CORP,251010,25
100369,2021,2021-12-31,4574892.0000,135.6360,3246057.0000,394037.67600,BRIDGESTONE CORP,251010,25
100369,2022,2022-12-31,4961818.0000,129.2620,4110070.0000,300365.03500,BRIDGESTONE CORP,251010,25
100369,2023,2023-12-31,5427813.0000,125.1990,4313800.0000,331306.15900,BRIDGESTONE CORP,251010,25
100424,2015,2015-12-31,66955.0000,440.0000,37007.0000,1797.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2016,2016-12-31,71523.0000,430.0000,37051.0000,2503.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2017,2017-12-31,82814.0000,443.7000,39456.0000,3785.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2018,2018-12-31,86258.0000,469.0000,42527.0000,1732.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2019,2019-12-31,97028.0000,464.0000,40922.0000,2838.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2020,2020-12-31,93526.0000,403.0000,32647.0000,-394.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2021,2021-12-31,91489.0000,400.0000,35862.0000,1881.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2022,2022-12-31,89148.0000,425.0000,37724.0000,354.00000,JARDINE MATHESON HLDGS LTD,201050,20
100424,2023,2023-12-31,89182.0000,443.0000,36049.0000,686.00000,JARDINE MATHESON HLDGS LTD,201050,20
100435,2014,2015-03-31,8560701.0000,110.4870,14649409.0000,300570.14700,ITOCHU CORP,201070,20
100435,2015,2016-03-31,8036395.0000,105.8000,5083536.0000,240376.45700,ITOCHU CORP,201070,20
100435,2016,2017-03-31,8122032.0000,95.9440,4838464.0000,352214.88400,ITOCHU CORP,201070,20
100435,2017,2018-03-31,8663937.0000,102.0860,5510059.0000,400329.96300,ITOCHU CORP,201070,20
100435,2018,2019-03-31,10098703.0000,119.7960,11600485.0000,500525.58700,ITOCHU CORP,201070,20
100435,2019,2020-03-31,10919598.0000,128.1460,10982968.0000,501316.66000,ITOCHU CORP,201070,20
100435,2020,2021-03-31,11178432.0000,125.9440,10362628.0000,401434.20900,ITOCHU CORP,201070,20
100435,2021,2022-03-31,12153658.0000,115.1240,12293348.0000,820273.87700,ITOCHU CORP,201070,20
100435,2022,2023-03-31,13111652.0000,110.6980,13945633.0000,800512.87400,ITOCHU CORP,201070,20
100435,2023,2024-03-31,14489701.0000,113.7330,14029910.0000,801766.19000,ITOCHU CORP,201070,20
100450,2014,2015-03-31,5631968.0000,30.8480,3103603.0000,38794.95500,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2015,2016-03-31,5538945.0000,30.6590,2854044.0000,169746.55400,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2016,2017-03-31,5412307.0000,30.6350,2603537.0000,114667.18700,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2017,2018-03-31,5530188.0000,30.5540,2853309.0000,74372.59200,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2018,2019-03-31,5987526.0000,30.3210,3035082.0000,79419.24400,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2019,2020-03-31,5500815.0000,28.4480,3065954.0000,163475.11300,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2020,2021-03-31,5686348.0000,28.2380,2935409.0000,147200.55900,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2021,2022-03-31,6174734.0000,28.3650,2705162.0000,-43025.27600,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2022,2023-03-31,6455102.0000,28.3670,3986681.0000,38230.79200,CHUBU ELECTRIC POWER CO INC,551010,55
100450,2023,2024-03-31,7108617.0000,28.3740,3610414.0000,403143.16600,CHUBU ELECTRIC POWER CO INC,551010,55
100545,2014,2015-03-31,7673064.0000,38.8300,13925339.0000,105598.31400,MARUBENI CORP,201070,20
100545,2015,2016-03-31,7117686.0000,39.9140,12207957.0000,62265.00600,MARUBENI CORP,201070,20
100545,2016,2017-03-31,6896733.0000,39.9520,11134169.0000,152850.31800,MARUBENI CORP,201070,20
100545,2017,2018-03-31,6877117.0000,41.3530,7540337.0000,207253.93300,MARUBENI CORP,201070,20
100545,2018,2019-03-31,6809077.0000,42.8820,7401256.0000,226880.18300,MARUBENI CORP,201070,20
100545,2019,2020-03-31,6320037.0000,45.6350,6827641.0000,-201366.10900,MARUBENI CORP,201070,20
100545,2020,2021-03-31,6938958.0000,45.4700,6332414.0000,221407.37400,MARUBENI CORP,201070,20
100545,2021,2022-03-31,8255583.0000,46.1000,8508591.0000,421355.57500,MARUBENI CORP,201070,20
100545,2022,2023-03-31,7953604.0000,45.9950,9190472.0000,540455.11800,MARUBENI CORP,201070,20
100545,2023,2024-03-31,8923597.0000,50.2000,7250515.0000,470465.22800,MARUBENI CORP,201070,20
100548,2014,2015-03-31,2473287.0000,44.0350,3033899.0000,158805.70200,MAZDA MOTOR CORP,251020,25
100548,2015,2016-03-31,2548401.0000,46.3980,3406603.0000,134419.60200,MAZDA MOTOR CORP,251020,25
100548,2016,2017-03-31,2524552.0000,48.8490,3214363.0000,93779.39600,MAZDA MOTOR CORP,251020,25
100548,2017,2018-03-31,2728087.0000,49.7550,3474024.0000,112054.50300,MAZDA MOTOR CORP,251020,25
100548,2018,2019-03-31,2871018.0000,49.9980,3564696.0000,63473.20800,MAZDA MOTOR CORP,251020,25
100548,2019,2020-03-31,2787640.0000,50.4790,3430285.0000,12129.58200,MAZDA MOTOR CORP,251020,25
100548,2020,2021-03-31,2917414.0000,49.7860,2882066.0000,-31653.04400,MAZDA MOTOR CORP,251020,25
100548,2021,2022-03-31,2968148.0000,48.7500,3120349.0000,81559.53500,MAZDA MOTOR CORP,251020,25
100548,2022,2023-03-31,3259251.0000,48.4810,3826752.0000,142815.96500,MAZDA MOTOR CORP,251020,25
100548,2023,2024-03-31,3791768.0000,48.6850,4827662.0000,207696.64200,MAZDA MOTOR CORP,251020,25
100555,2014,2015-03-31,16774366.0000,71.9940,7669489.0000,400569.52800,MITSUBISHI CORP,201070,20
100555,2015,2016-03-31,14916256.0000,68.2470,6925582.0000,-149398.89700,MITSUBISHI CORP,201070,20
100555,2016,2017-03-31,15753557.0000,77.1640,6425761.0000,440295.76100,MITSUBISHI CORP,201070,20
100555,2017,2018-03-31,16036989.0000,77.4760,7567394.0000,560165.40200,MITSUBISHI CORP,201070,20
100555,2018,2019-03-31,16532800.0000,79.9940,16103763.0000,590741.24900,MITSUBISHI CORP,201070,20
100555,2019,2020-03-31,18049661.0000,86.0980,14779734.0000,535352.10900,MITSUBISHI CORP,201070,20
100555,2020,2021-03-31,18634971.0000,82.9970,12884521.0000,172552.20400,MITSUBISHI CORP,201070,20
100555,2021,2022-03-31,21912012.0000,80.7280,17264828.0000,937525.74200,MITSUBISHI CORP,201070,20
100555,2022,2023-03-31,22152882.0000,79.7060,21571973.0000,1180695.84100,MITSUBISHI CORP,201070,20
100555,2023,2024-03-31,23459572.0000,80.0370,19567601.0000,964035.70400,MITSUBISHI CORP,201070,20
100581,2015,2015-12-31,33711.3000,82.8810,25257.4000,3297.40000,LOREAL SA,303020,30
100581,2016,2016-12-31,35630.2000,89.3310,25837.1000,3105.80000,LOREAL SA,303020,30
100581,2017,2017-12-31,35339.1000,82.6060,26023.7000,3821.50000,LOREAL SA,303020,30
100581,2018,2018-12-31,38457.5000,86.0300,26937.4000,3895.40000,LOREAL SA,303020,30
100581,2019,2019-12-31,43809.8000,87.9740,29873.6000,3750.00000,LOREAL SA,303020,30
100581,2020,2020-12-31,43606.9000,85.3920,27992.1000,3563.40000,LOREAL SA,303020,30
100581,2021,2021-12-31,43013.4000,85.4120,32287.6000,4597.10000,LOREAL SA,303020,30
100581,2022,2022-12-31,46844.2000,87.3690,38260.6000,5706.60000,LOREAL SA,303020,30
100581,2023,2023-12-31,51855.1000,94.6050,41182.5000,6184.00000,LOREAL SA,303020,30
100590,2015,2015-12-31,113693.0000,51.5860,116696.0000,-7000.00000,E.ON SE,551030,55
100590,2016,2016-12-31,63699.0000,39.6210,38702.0000,5392.00000,E.ON SE,551030,55
100590,2017,2017-12-31,55950.0000,39.3040,38489.0000,3925.00000,E.ON SE,551030,55
100590,2018,2018-12-31,54324.0000,41.0050,29959.0000,2937.00000,E.ON SE,551030,55
100590,2019,2019-12-31,98566.0000,73.2290,41490.0000,502.00000,E.ON SE,551030,55
100590,2020,2020-12-31,95385.0000,71.3210,61624.0000,1057.00000,E.ON SE,551030,55
100590,2021,2021-12-31,119759.0000,63.2270,78119.0000,4691.00000,E.ON SE,551030,55
100590,2022,2022-12-31,134009.0000,63.2130,116657.0000,1831.00000,E.ON SE,551030,55
100590,2023,2023-12-31,113506.0000,65.5150,95020.0000,456.00000,E.ON SE,551030,55
100609,2015,2015-12-31,32835.7000,195.7910,39232.0000,2727.40000,CONTINENTAL AG,251010,25
100609,2016,2016-12-31,36174.9000,208.2290,40549.5000,2802.50000,CONTINENTAL AG,251010,25
100609,2017,2017-12-31,37440.5000,221.8420,44009.5000,2984.60000,CONTINENTAL AG,251010,25
100609,2018,2018-12-31,40445.4000,231.1020,44404.4000,2897.30000,CONTINENTAL AG,251010,25
100609,2019,2019-12-31,42568.2000,241.4580,44478.4000,-1225.00000,CONTINENTAL AG,251010,25
100609,2020,2020-12-31,39638.0000,236.3860,37722.3000,-961.90000,CONTINENTAL AG,251010,25
100609,2021,2021-12-31,35840.8000,190.8750,33765.2000,1298.10000,CONTINENTAL AG,251010,25
100609,2022,2022-12-31,37926.7000,199.0380,39408.9000,66.60000,CONTINENTAL AG,251010,25
100609,2023,2023-12-31,37752.8000,202.7630,41420.5000,1156.40000,CONTINENTAL AG,251010,25
100688,2014,2015-03-31,14212677.0000,43.3300,6802464.0000,451555.19300,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2015,2016-03-31,13659769.0000,42.8550,6069928.0000,140782.20700,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2016,2017-03-31,12277600.0000,42.0600,5357734.0000,132814.64700,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2017,2018-03-31,12591823.0000,41.5250,5850939.0000,318081.84600,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2018,2019-03-31,12757467.0000,41.0860,6338490.0000,232420.49900,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2019,2020-03-31,11957846.0000,37.8920,6241422.0000,50710.26300,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2020,2021-03-31,12093155.0000,37.8910,5866824.0000,180888.49300,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2021,2022-03-31,12853505.0000,37.9390,5309924.0000,5639.67400,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2022,2023-03-31,13563085.0000,38.0070,7798696.0000,-123638.53300,TOKYO ELECTRIC POWER CO HOLD,551010,55
100688,2023,2024-03-31,14595480.0000,38.1830,6918389.0000,267844.09300,TOKYO ELECTRIC POWER CO HOLD,551010,55
100718,2014,2015-03-31,4296192.0000,31.3280,1777824.0000,-145773.30000,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2015,2016-03-31,3824085.0000,31.1680,1807378.0000,80164.98900,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2016,2017-03-31,4355782.0000,29.9000,1732051.0000,114938.27600,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2017,2018-03-31,4106463.0000,27.2300,1770531.0000,186887.35200,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2018,2019-03-31,13872322.0000,49.5780,2097224.0000,109127.64000,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2019,2020-03-31,12821094.0000,47.4950,3291188.0000,44240.16600,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2020,2021-03-31,12912293.0000,47.0990,3197812.0000,376006.08400,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2021,2022-03-31,13178018.0000,47.3470,3569006.0000,230053.53700,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2022,2023-03-31,13957750.0000,49.0950,4027478.0000,317019.06100,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100718,2023,2024-03-31,15108792.0000,49.2810,4263762.0000,144070.20100,TAKEDA PHARMACEUTICAL CO LTD,352020,35
100737,2015,2015-12-31,381935.0000,591.4250,213292.0000,-1582.00000,VOLKSWAGEN AG,251020,25
100737,2016,2016-12-31,409732.0000,626.7150,217267.0000,5144.00000,VOLKSWAGEN AG,251020,25
100737,2017,2017-12-31,422193.0000,642.2920,230682.0000,11354.00000,VOLKSWAGEN AG,251020,25
100737,2018,2018-12-31,458156.0000,664.4960,235849.0000,11827.00000,VOLKSWAGEN AG,251020,25
100737,2019,2019-12-31,488071.0000,671.2050,252632.0000,13346.00000,VOLKSWAGEN AG,251020,25
100737,2020,2020-12-31,497114.0000,662.5750,222884.0000,8334.00000,VOLKSWAGEN AG,251020,25
100737,2021,2021-12-31,528609.0000,672.7890,250200.0000,14843.00000,VOLKSWAGEN AG,251020,25
100737,2022,2022-12-31,564772.0000,675.8050,279232.0000,14867.00000,VOLKSWAGEN AG,251020,25
100737,2023,2023-12-31,600338.0000,684.0250,322284.0000,16013.00000,VOLKSWAGEN AG,251020,25
100894,2015,2015-06-30,25336.8000,197.0000,60679.1000,2146.00000,WOOLWORTHS GROUP LTD,301010,30
100894,2016,2016-06-30,23502.2000,205.0000,58085.7000,1953.20000,WOOLWORTHS GROUP LTD,301010,30
100894,2017,2017-06-30,22915.8000,202.0000,55475.0000,1422.10000,WOOLWORTHS GROUP LTD,301010,30
100894,2018,2018-06-30,23558.0000,201.5220,56726.0000,1605.00000,WOOLWORTHS GROUP LTD,301010,30
100894,2019,2019-06-30,23491.0000,196.0000,59984.0000,1493.00000,WOOLWORTHS GROUP LTD,301010,30
100894,2020,2020-06-30,38472.0000,215.0000,63675.0000,1165.00000,WOOLWORTHS GROUP LTD,301010,30
100894,2021,2021-06-30,39236.0000,210.0670,55694.0000,1541.00000,WOOLWORTHS GROUP LTD,301010,30
100894,2022,2022-06-30,33273.0000,197.7730,60849.0000,1547.00000,WOOLWORTHS GROUP LTD,301010,30
100894,2023,2023-06-30,33648.0000,200.3640,64294.0000,1618.00000,WOOLWORTHS GROUP LTD,301010,30
100957,2015,2015-12-31,104664.1820,27.1690,31418.6930,2421.57800,IBERDROLA SA,551010,55
100957,2016,2016-12-31,106706.2200,28.3890,29215.3820,2704.98300,IBERDROLA SA,551010,55
100957,2017,2017-12-31,110688.5590,33.2320,31263.2620,3057.00500,IBERDROLA SA,551010,55
100957,2018,2018-12-31,113037.9230,32.3540,35075.8730,3065.21900,IBERDROLA SA,551010,55
100957,2019,2019-12-31,122369.0060,34.7420,36437.9080,3471.66500,IBERDROLA SA,551010,55
100957,2020,2020-12-31,122518.0000,35.6370,33145.0000,3555.00000,IBERDROLA SA,551010,55
100957,2021,2021-12-31,141752.0000,38.7020,39114.0000,3765.00000,IBERDROLA SA,551010,55
100957,2022,2022-12-31,154667.0000,40.0000,53949.0000,4241.00000,IBERDROLA SA,551010,55
100957,2023,2023-12-31,150033.0000,41.0000,49335.0000,4619.00000,IBERDROLA SA,551010,55
101088,2015,2015-12-31,1032944.0000,270.0000,166760.0000,38189.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2016,2016-12-31,1013465.0000,290.0000,259842.0000,33008.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2017,2017-12-31,1100255.0000,300.0000,248515.0000,35100.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2018,2018-12-31,1232244.0000,300.0000,277129.0000,39000.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2019,2019-12-31,1210976.0000,300.0000,299021.0000,39830.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2020,2020-12-31,1254596.0000,300.0000,266396.0000,29143.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2021,2021-12-31,1213526.0000,300.0000,280847.0000,33484.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2022,2022-12-31,1148437.0000,300.0000,262497.0000,36680.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101088,2023,2023-12-31,1158903.0000,300.0000,275575.0000,23500.00000,CK HUTCHISON HOLDINGS LTD,201050,20
101097,2015,2015-12-31,33835.0000,120.2540,32428.0000,403.00000,BOUYGUES SA,201030,20
101097,2016,2016-12-31,34854.0000,122.6150,31768.0000,732.00000,BOUYGUES SA,201030,20
101097,2017,2017-12-31,35778.0000,119.8360,32904.0000,1085.00000,BOUYGUES SA,201030,20
101097,2018,2018-12-31,37694.0000,129.2750,35555.0000,1311.00000,BOUYGUES SA,201030,20
101097,2019,2019-12-31,39354.0000,130.5000,37929.0000,1184.00000,BOUYGUES SA,201030,20
101097,2020,2020-12-31,40623.0000,133.3590,34694.0000,696.00000,BOUYGUES SA,201030,20
101097,2021,2021-12-31,44642.0000,127.3040,37589.0000,1125.00000,BOUYGUES SA,201030,20
101097,2022,2022-12-31,60595.0000,147.4430,44322.0000,973.00000,BOUYGUES SA,201030,20
101097,2023,2023-12-31,60746.0000,201.5000,56017.0000,1040.00000,BOUYGUES SA,201030,20
101155,2014,2015-03-31,3252800.0000,57.4090,3015461.0000,96863.77100,SUZUKI MOTOR CO LTD,251020,25
101155,2015,2016-03-31,2702008.0000,61.6010,3180659.0000,116661.50900,SUZUKI MOTOR CO LTD,251020,25
101155,2016,2017-03-31,3115985.0000,62.9920,3169542.0000,159955.79900,SUZUKI MOTOR CO LTD,251020,25
101155,2017,2018-03-31,3340828.0000,65.1790,3757219.0000,215730.84500,SUZUKI MOTOR CO LTD,251020,25
101155,2018,2019-03-31,3401970.0000,67.7210,3871496.0000,178760.61000,SUZUKI MOTOR CO LTD,251020,25
101155,2019,2020-03-31,3339783.0000,68.4990,3488433.0000,134221.36900,SUZUKI MOTOR CO LTD,251020,25
101155,2020,2021-03-31,4036360.0000,68.7390,3178209.0000,146424.27700,SUZUKI MOTOR CO LTD,251020,25
101155,2021,2022-03-31,4155153.0000,69.1930,3568380.0000,160346.54700,SUZUKI MOTOR CO LTD,251020,25
101155,2022,2023-03-31,4577713.0000,70.0120,4641644.0000,221109.39500,SUZUKI MOTOR CO LTD,251020,25
101155,2023,2024-03-31,5385618.0000,72.3720,5374255.0000,267724.34600,SUZUKI MOTOR CO LTD,251020,25
101204,2015,2015-12-31,102321.0000,115.6310,34542.0000,4411.00000,SANOFI,352020,35
101204,2016,2016-12-31,104672.0000,106.8590,33821.0000,4395.00000,SANOFI,352020,35
101204,2017,2017-12-31,99826.0000,106.5660,35055.0000,3791.00000,SANOFI,352020,35
101204,2018,2018-12-31,111408.0000,104.2260,34463.0000,4319.00000,SANOFI,352020,35
101204,2019,2019-12-31,112736.0000,100.4090,36126.0000,2907.00000,SANOFI,352020,35
101204,2020,2020-12-31,114529.0000,99.4120,36041.0000,12314.00000,SANOFI,352020,35
101204,2021,2021-12-31,120242.0000,95.4420,37761.0000,6223.00000,SANOFI,352020,35
101204,2022,2022-12-31,126722.0000,91.5730,42997.0000,8371.00000,SANOFI,352020,35
101204,2023,2023-12-31,126464.0000,86.0880,43070.0000,5400.00000,SANOFI,352020,35
101304,2015,2015-12-31,73298.0000,100.9560,23584.0000,-1572.00000,HOLCIM LTD,151020,15
101304,2016,2016-12-31,69617.0000,90.9030,26904.0000,1748.00000,HOLCIM LTD,151020,15
101304,2017,2017-12-31,63679.0000,81.9600,26129.0000,-1675.00000,HOLCIM LTD,151020,15
101304,2018,2018-12-31,59695.0000,77.0550,27466.0000,1502.00000,HOLCIM LTD,151020,15
101304,2019,2019-12-31,58310.0000,72.4520,26722.0000,2229.00000,HOLCIM LTD,151020,15
